source,target,length,time,costing
891e0363277ffff,891e0378123ffff,9.174,752.32,auto
891e0371153ffff,891e037a9dbffff,7.847,545.505,auto
891e036320bffff,891e03632a3ffff,1.888,161.346,auto
891e037143bffff,891e037aa0bffff,12.58,889.767,auto
891e0368493ffff,891e0378823ffff,11.207,742.009,auto
891e037aa07ffff,891e037a337ffff,4.656,413.166,auto
891e036a4a7ffff,891e0378c8fffff,8.41,610.979,auto
891e037a387ffff,891e037121bffff,5.905,467.142,auto
891e037a84bffff,891e0378107ffff,5.475,472.224,auto
891e037a867ffff,891e037a9cbffff,2.458,250.723,auto
891e037ab87ffff,891e037a95bffff,2.209,173.659,auto
891e0363183ffff,891e037a87bffff,10.324,777.193,auto
891e037ad53ffff,891e037a9cbffff,4.146,326.387,auto
891e0371373ffff,891e037025bffff,5.491,427.276,auto
891e0363353ffff,891e0378c33ffff,9.155,697.583,auto
891e036148bffff,891e0371ab7ffff,16.388,1086.176,auto
891e037a14bffff,891e037aad7ffff,5.617,467.436,auto
891e036263bffff,891e037aac3ffff,14.778,1131.818,auto
891e037154bffff,891e037a133ffff,7.198,520.677,auto
891e037a36fffff,891e037124bffff,7.183,581.989,auto
891e03635d7ffff,891e037a947ffff,7.338,547.539,auto
891e03634b3ffff,891e037ae5bffff,17.363,1136.02,auto
891e0378c1bffff,891e0378c9bffff,1.224,133.733,auto
891e037a9a3ffff,891e037ac03ffff,7.402,519.765,auto
891e037a9a7ffff,891e0378547ffff,11.422,910.51,auto
891e037a95bffff,891e037a8c7ffff,3.469,307.515,auto
891e037a163ffff,891e03785b3ffff,4.089,370.527,auto
891e0363567ffff,891e037ae07ffff,13.724,944.291,auto
891e03715a7ffff,891e037aa43ffff,13.86,1307.659,auto
891e03799a7ffff,891e036a42fffff,4.428,355.53,auto
891e0379bafffff,891e037aaabffff,11.93,890.517,auto
891e037a027ffff,891e037a237ffff,3.717,353.806,auto
891e0370217ffff,891e03711c3ffff,3.94,357.433,auto
891e0378913ffff,891e036043bffff,13.327,1157.711,auto
891e0379807ffff,891e037838fffff,9.354,728.51,auto
891e037814fffff,891e0378107ffff,2.537,280.612,auto
891e037a367ffff,891e037810bffff,4.74,414.465,auto
891e037aeabffff,891e03684b7ffff,18.542,1316.578,auto
891e0378a2fffff,891e0371a27ffff,16.507,1173.432,auto
891e037ad67ffff,891e037aa9bffff,7.302,517.097,auto
891e037ad0fffff,891e037a14fffff,10.4,747.14,auto
891e036368bffff,891e037aa57ffff,5.932,489.199,auto
891e037020fffff,891e03785a3ffff,14.813,1099.354,auto
891e037a2afffff,891e03785dbffff,3.648,372.656,auto
891e0378163ffff,891e037aa1bffff,5.489,527.105,auto
891e037185bffff,891e037aac7ffff,12.806,837.234,auto
891e036a88fffff,891e037a8d7ffff,20.515,1353.109,auto
891e036a497ffff,891e037898fffff,7.051,557.097,auto
891e037ad8fffff,891e037ac6fffff,3.994,351.265,auto
891e0371307ffff,891e037ac63ffff,4.413,315.909,auto
891e037a357ffff,891e037a02bffff,3.015,232.172,auto
891e03788b7ffff,891e03789dbffff,0.883,122.658,auto
891e03606c3ffff,891e03606d3ffff,0.979,73.001,auto
891e0379933ffff,891e037134fffff,16.399,1049.715,auto
891e03785d3ffff,891e0378553ffff,1.769,186.85,auto
891e1cb6d6fffff,891e0379947ffff,11.426,723.401,auto
891e0378c93ffff,891e037aa53ffff,4.783,452.738,auto
891e037ae0fffff,891e037aa4fffff,5.655,473.77,auto
891e0361147ffff,891e0363097ffff,14.215,1155.796,auto
891e037ab37ffff,891e037aa87ffff,4.238,340.977,auto
891e037a1abffff,891e037acb7ffff,4.454,333.017,auto
891e0363457ffff,891e037aa77ffff,7.608,641.338,auto
891e037a237ffff,891e0378573ffff,5.251,463.913,auto
891e037ac33ffff,891e037aa87ffff,4.473,378.843,auto
891e037811bffff,891e037857bffff,1.799,159.19,auto
891e0378cc7ffff,891e03781d3ffff,4.284,335.579,auto
891e037abd7ffff,891e037ae47ffff,5.959,527.595,auto
891e0379927ffff,891e036a457ffff,1.029,104.64,auto
891e036a5d7ffff,891e03616abffff,5.165,515.555,auto
891e0378b47ffff,891e0378d27ffff,10.9,752.012,auto
891e0371e0fffff,891e037ae27ffff,9.347,607.8,auto
891e037a137ffff,891e037ac07ffff,3.719,307.288,auto
891e037a527ffff,891e03785b7ffff,5.444,419.013,auto
891e03702bbffff,891e0371313ffff,6.495,493.09,auto
891e036365bffff,891e037abcfffff,3.51,305.167,auto
891e037aa87ffff,891e037aabbffff,0.991,96.061,auto
891e0371c4bffff,891e0363193ffff,18.68,1023.759,auto
891e03636bbffff,891e0363687ffff,0.506,75.58,auto
891e0378dcbffff,891e037ac6bffff,8.935,548.381,auto
891e037abafffff,891e037abbbffff,1.137,93.103,auto
891e0371c83ffff,891e037ae23ffff,14.966,880.452,auto
891e037aa0bffff,891e03636a3ffff,7.377,610.838,auto
891e0361323ffff,891e036144fffff,6.014,532.91,auto
891e036ad9bffff,891e1cb6813ffff,28.557,1394.186,auto
891e03631bbffff,891e03781a7ffff,13.363,1030.547,auto
891e036229bffff,891e0371a57ffff,9.002,700.274,auto
891e037a22fffff,891e037aa3bffff,7.756,648.791,auto
891e036115bffff,891e0378923ffff,5.222,441.975,auto
891e037a393ffff,891e03780b7ffff,6.404,495.176,auto
891e037aa13ffff,891e0362293ffff,14.375,1113.909,auto
891e0361e57ffff,891e036addbffff,3.085,286.679,auto
891e0361453ffff,891e0361887ffff,13.522,878.278,auto
891e0371acbffff,891e037187bffff,3.61,355.408,auto
891e0371013ffff,891e037ac73ffff,7.893,564.388,auto
891e037838bffff,891e037aaabffff,6.845,545.917,auto
891e037aa13ffff,891e0361d4bffff,24.397,1620.698,auto
891e037ab9bffff,891e03713afffff,6.904,529.06,auto
891e03798b7ffff,891e0378147ffff,6.106,512.284,auto
891e037a90fffff,891e037a94bffff,3.304,293.101,auto
891e037810fffff,891e037a04fffff,8.532,683.621,auto
891e03601d7ffff,891e03636c3ffff,13.973,959.781,auto
891e0378b13ffff,891e0378e8bffff,8.367,594.768,auto
891e037ac2bffff,891e037aa63ffff,10.663,756.394,auto
891e0371ec3ffff,891e037a1a7ffff,7.853,542.884,auto
891e037ae4bffff,891e037aa7bffff,4.731,426.961,auto
891e037811bffff,891e0378113ffff,1.431,159.302,auto
891e0379823ffff,891e037a8c3ffff,19.245,1222.069,auto
891e0363233ffff,891e0378d5bffff,6.91,500.836,auto
891e037ae2bffff,891e037aa0fffff,3.336,295.484,auto
891e037ad53ffff,891e037a8c3ffff,2.408,212.535,auto
891e037a86bffff,891e0363683ffff,5.145,395.534,auto
891e037a4c7ffff,891e0378c43ffff,14.41,1144.087,auto
891e037aaabffff,891e037816fffff,6.239,512.973,auto
891e037aa03ffff,891e0378117ffff,4.822,485.948,auto
891e036144bffff,891e037a9d7ffff,11.854,807.635,auto
891e0379a1bffff,891e037ab37ffff,16.597,960.434,auto
891e037a81bffff,891e037a8bbffff,1.389,139.877,auto
891e037842fffff,891e0378d5bffff,8.148,636.048,auto
891e0360c4bffff,891e036002bffff,4.414,387.458,auto
891e037852bffff,891e0378c8bffff,4.113,379.151,auto
891e037982fffff,891e0379c47ffff,4.932,393.128,auto
891e037109bffff,891e037146fffff,0.634,90.49,auto
891e0379c97ffff,891e0378ed3ffff,4.623,358.889,auto
891e0379d4fffff,891e0379e67ffff,8.008,606.437,auto
891e037130fffff,891e037a90bffff,7.308,511.146,auto
891e037a897ffff,891e0371367ffff,4.356,346.272,auto
891e0371ec3ffff,891e0378c4fffff,14.227,929.033,auto
891e036344bffff,891e037ae2bffff,8.013,598.743,auto
891e03606d3ffff,891e037ab6fffff,8.578,652.158,auto
891e0371487ffff,891e0378177ffff,16.449,1159.848,auto
891e0378cd3ffff,891e037aa3bffff,2.681,285.676,auto
891e037187bffff,891e0371ab7ffff,2.09,177.83,auto
891e037ab9bffff,891e03632dbffff,5.768,428.187,auto
891e037ab2bffff,891e0378c1bffff,4.748,360.58,auto
891e0361103ffff,891e037ac63ffff,20.287,1232.972,auto
891e0378c9bffff,891e037ac13ffff,10.254,706.915,auto
891e0363447ffff,891e0361883ffff,16.77,1391.514,auto
891e036000bffff,891e0378327ffff,18.769,1352.755,auto
891e03616cfffff,891e037ac6bffff,14.678,895.76,auto
891e03784dbffff,891e037a0dbffff,8.061,698.279,auto
891e03633a3ffff,891e0378087ffff,15.858,1243.563,auto
891e0378ba3ffff,891e0378873ffff,3.607,405.295,auto
891e037980fffff,891e037aa2bffff,14.873,1078.79,auto
891e03785cbffff,891e03784b3ffff,1.311,108.197,auto
891e037ae43ffff,891e037a043ffff,5.575,468.644,auto
891e0360277ffff,891e03630c3ffff,10.151,698.996,auto
891e03781c3ffff,891e037aabbffff,6.453,563.57,auto
891e0361693ffff,891e0363347ffff,4.948,449.387,auto
891e0378c2bffff,891e037858bffff,9.337,727.34,auto
891e037ae2bffff,891e03783c7ffff,10.168,826.889,auto
891e0379adbffff,891e037918fffff,5.46,394.776,auto
891e037aaa7ffff,891e037aa13ffff,3.286,287.428,auto
891e036a58fffff,891e0378c37ffff,9.187,746.268,auto
891e0362a5bffff,891e037aa13ffff,20.103,1535.955,auto
891e036ad83ffff,891e037ac17ffff,22.292,1434.505,auto
891e03783afffff,891e03712b3ffff,18.729,1109.198,auto
891e036a62fffff,891e036a623ffff,0.435,46.335,auto
891e03630dbffff,891e036149bffff,6.106,508.01,auto
891e037a45bffff,891e0378ddbffff,14.449,1170.09,auto
891e036356fffff,891e0378a2fffff,14.815,982.593,auto
891e037a973ffff,891e03713afffff,7.657,557.072,auto
891e037a22fffff,891e037a147ffff,4.956,381.737,auto
891e0378517ffff,891e0378ecfffff,5.294,459.149,auto
891e0379d57ffff,891e0378593ffff,13.198,925.039,auto
891e0371a4bffff,891e037a367ffff,11.726,867.935,auto
891e03782a7ffff,891e03785a3ffff,8.002,643.71,auto
891e036a023ffff,891e036a02fffff,0.375,676.403,auto
891e03636b7ffff,891e037ab8bffff,4.884,381.254,auto
891e037a45bffff,891e03614c3ffff,20.45,1628.413,auto
891e036a1cbffff,891e036126fffff,4.837,916.199,auto
891e1cb68afffff,891e1cb6837ffff,0.688,174.172,auto
891e036346fffff,891e036340bffff,1.41,122.287,auto
891e037ae57ffff,891e0378507ffff,3.102,269.019,auto
891e0361e07ffff,891e037aa03ffff,19.405,1303.27,auto
891e036168bffff,891e036162bffff,3.135,372.666,auto
891e037a937ffff,891e0378c2fffff,6.605,511.848,auto
891e037893bffff,891e037aa6fffff,6.436,514.919,auto
891e0371163ffff,891e0378577ffff,12.66,1024.318,auto
891e0371a6bffff,891e03710d3ffff,13.096,867.776,auto
891e0361413ffff,891e036324fffff,2.394,220.727,auto
891e036356fffff,891e037a8d3ffff,11.699,810.494,auto
891e037a337ffff,891e037a333ffff,0.545,65.309,auto
891e037aa9bffff,891e03633cbffff,12.451,950.159,auto
891e0362673ffff,891e0378c33ffff,12.788,925.172,auto
891e037ac17ffff,891e037ae4fffff,5.69,435.685,auto
891e1cb6993ffff,891e037aa53ffff,18.252,1221.672,auto
891e036151bffff,891e0361433ffff,2.297,241.852,auto
891e0360233ffff,891e0378cb3ffff,14.065,997.702,auto
891e0378ca3ffff,891e037abd3ffff,3.22,294.531,auto
891e03622a3ffff,891e03783d7ffff,20.708,1607.882,auto
891e0361413ffff,891e037aea3ffff,13.185,897.759,auto
891e037a81bffff,891e0378cc7ffff,5.467,449.587,auto
891e0361687ffff,891e037805bffff,17.729,1229.43,auto
891e037add7ffff,891e037138fffff,2.907,226.58,auto
891e03636dbffff,891e037a94fffff,1.513,114.828,auto
891e037a80bffff,891e037aa8bffff,2.081,204.008,auto
891e036ac07ffff,891e037ae8bffff,19.282,1290.496,auto
891e0362207ffff,891e037a92fffff,7.676,603.502,auto
891e037989bffff,891e0379c2fffff,1.386,178.537,auto
891e037ac0bffff,891e037a04bffff,9.284,804.238,auto
891e0378183ffff,891e03781b7ffff,2.989,277.882,auto
891e037a883ffff,891e0378cafffff,7.49,505.242,auto
891e0371847ffff,891e0378c0bffff,14.433,911.026,auto
891e0379dc7ffff,891e037a33bffff,11.855,895.826,auto
891e037838fffff,891e036365bffff,9.331,672.216,auto
891e0371ea7ffff,891e037ac7bffff,9.131,597.075,auto
891e0378c93ffff,891e037aa63ffff,1.553,187.99,auto
891e037aeabffff,891e0378e83ffff,8.237,694.47,auto
891e037838bffff,891e037ae43ffff,6.912,560.49,auto
891e0378b0bffff,891e037990bffff,6.044,475.502,auto
891e036349bffff,891e037a867ffff,5.653,479.317,auto
891e037aa8fffff,891e034596fffff,11.373,1089.938,auto
891e037a383ffff,891e037127bffff,6.128,502.493,auto
891e036a38bffff,891e037ae6fffff,16.023,1057.388,auto
891e0378513ffff,891e037a12bffff,4.364,344.037,auto
891e036a0bbffff,891e036a003ffff,1.059,107.954,auto
891e037a217ffff,891e0378e97ffff,9.07,735.31,auto
891e0371a57ffff,891e037a817ffff,4.695,416.712,auto
891e037aa6bffff,891e0378173ffff,3.209,264.868,auto
891e037ae47ffff,891e037a26fffff,6.434,545.558,auto
891e036166fffff,891e036167bffff,1.159,112.368,auto
891e0378133ffff,891e037810fffff,0.864,85.516,auto
891e03702bbffff,891e03712abffff,13.26,776.632,auto
891e0378117ffff,891e03781a3ffff,3.246,356.306,auto
891e037aa53ffff,891e0361017ffff,14.898,1105.047,auto
891e037a843ffff,891e037a537ffff,7.675,746.594,auto
891e036ad1bffff,891e037ac03ffff,22.474,1485.456,auto
891e037aa33ffff,891e03635dbffff,8.287,602.963,auto
891e0378b43ffff,891e036a0a3ffff,5.614,403.57,auto
891e0378363ffff,891e03782a7ffff,5.855,445.067,auto
891e0371eb3ffff,891e0371ebbffff,0.346,45.682,auto
891e037a867ffff,891e037aacbffff,4.62,410.34,auto
891e036029bffff,891e0378dd7ffff,11.18,824.2,auto
891e0371a63ffff,891e037aa77ffff,7.95,693.445,auto
891e0371013ffff,891e03712d7ffff,5.558,452.227,auto
891e037818bffff,891e0378133ffff,2.95,341.427,auto
891e0378153ffff,891e037aa87ffff,5.578,460.333,auto
891e0379a13ffff,891e037a873ffff,17.753,1362.769,auto
891e0361057ffff,891e037ad27ffff,18.586,1186.553,auto
891e036308bffff,891e037ab97ffff,5.846,404.481,auto
891e036261bffff,891e037aa93ffff,16.789,1083.642,auto
891e037841bffff,891e03784cfffff,0.471,43.919,auto
891e0371babffff,891e03636dbffff,6.986,924.517,auto
891e0378b2fffff,891e0378123ffff,9.894,755.131,auto
891e036a4b3ffff,891e0378a57ffff,3.228,237.657,auto
891e0378c87ffff,891e0378503ffff,7.661,707.659,auto
891e0361887ffff,891e0363647ffff,15.247,1310.448,auto
891e037819bffff,891e037a293ffff,8.551,745.355,auto
891e037aaabffff,891e037aad3ffff,2.557,272.744,auto
891e0378317ffff,891e037833bffff,1.858,174.969,auto
891e03602d7ffff,891e0378d33ffff,9.99,1264.539,auto
891e037a2a7ffff,891e037a3d3ffff,0.49,129.305,auto
891e0371aa7ffff,891e0363667ffff,14.937,965.768,auto
891e0378287ffff,891e03780b3ffff,5.25,385.276,auto
891e03626cbffff,891e0371857ffff,5.27,384.496,auto
891e037101bffff,891e037127bffff,3.92,248.473,auto
891e0378b4fffff,891e0379d8fffff,10.362,662.877,auto
891e036a44fffff,891e0378c57ffff,8.652,734.332,auto
891e036003bffff,891e036002bffff,0.508,65.343,auto
891e037a37bffff,891e037ae47ffff,5.319,472.93,auto
891e0363403ffff,891e0378c8bffff,8.611,657.642,auto
891e0379897ffff,891e037ac0fffff,17.65,1108.214,auto
891e0363507ffff,891e037a84bffff,11.037,895.363,auto
891e0371aabffff,891e0371a17ffff,0.521,59.44,auto
891e037a2a7ffff,891e037aa43ffff,6.797,557.933,auto
891e037aa6fffff,891e0378bd3ffff,5.648,428.18,auto
891e037aeabffff,891e0371397ffff,6.095,462.792,auto
891e0378b4fffff,891e037ac6bffff,15.959,991.721,auto
891e0361e1bffff,891e0361657ffff,8.367,619.156,auto
891e037aa63ffff,891e0361e17ffff,18.345,1215.953,auto
891e0363663ffff,891e0378dabffff,1.995,189.806,auto
891e0379a47ffff,891e03788cfffff,13.591,878.162,auto
891e03783cbffff,891e0378357ffff,1.019,115.38,auto
891e037ad6bffff,891e0363337ffff,13.396,937.385,auto
891e0378107ffff,891e037a9dbffff,9.274,707.674,auto
891e036a2b3ffff,891e036a433ffff,6.369,670.739,auto
891e036a457ffff,891e0378897ffff,7.819,628.468,auto
891e037a95bffff,891e037ac73ffff,5.648,372.652,auto
891e0345d23ffff,891e037a28fffff,8.32,715.824,auto
891e03631dbffff,891e037ae37ffff,12.366,810.397,auto
891e036028fffff,891e03630cfffff,7.717,543.733,auto
891e0371a43ffff,891e0363443ffff,3.368,300.09,auto
891e037ac77ffff,891e037a8afffff,3.271,222.25,auto
891e0378147ffff,891e037aa6bffff,3.062,321.7,auto
891e037aab7ffff,891e037ae27ffff,2.48,257.732,auto
891e0379923ffff,891e0378513ffff,12.804,968.762,auto
891e0379807ffff,891e03712cbffff,23.188,1494.885,auto
891e03632c3ffff,891e037ac0fffff,8.78,580.288,auto
891e03783a3ffff,891e0363063ffff,12.68,894.316,auto
891e037845bffff,891e0378e83ffff,11.832,1014.103,auto
891e0362a6fffff,891e0378c17ffff,18.916,1424.406,auto
891e037aa2fffff,891e037a32fffff,5.543,497.271,auto
891e03714a7ffff,891e037a8d7ffff,10.668,690.957,auto
891e0344b63ffff,891e037ae23ffff,9.961,862.831,auto
891e0361497ffff,891e037855bffff,14.629,1115.564,auto
891e0378157ffff,891e037832fffff,3.844,339.337,auto
891e037abd7ffff,891e0361413ffff,8.533,646.705,auto
891e0361e87ffff,891e0361163ffff,4.992,454.938,auto
891e037850bffff,891e0378c87ffff,5.687,530.481,auto
891e0379a8fffff,891e0379d47ffff,6.209,402.827,auto
891e037ac23ffff,891e0378ccfffff,11.353,707.49,auto
891e037a173ffff,891e037ae4bffff,3.365,294.717,auto
891e0378597ffff,891e037857bffff,2.989,233.471,auto
891e037851bffff,891e0378913ffff,10.168,788.288,auto
891e0371373ffff,891e0378337ffff,15.599,963.405,auto
891e0345967ffff,891e034592bffff,1.269,127.989,auto
891e037ae4fffff,891e036a42fffff,12.939,861.084,auto
891e0378bc3ffff,891e037808fffff,12.075,855.552,auto
891e037a8a7ffff,891e037850fffff,9.856,753.541,auto
891e0378d8fffff,891e037998fffff,9.958,770.676,auto
891e0379877ffff,891e0379d57ffff,3.175,263.942,auto
891e0378317ffff,891e037ae8bffff,11.685,841.896,auto
891e037ad27ffff,891e037a84bffff,6.659,576.266,auto
891e037aea3ffff,891e036040fffff,27.354,1328.835,auto
891e0378e53ffff,891e037ae6bffff,8.452,633.219,auto
891e0361007ffff,891e0378b53ffff,11.209,846.691,auto
891e037aa37ffff,891e0379903ffff,13.007,856.113,auto
891e037aaabffff,891e0378edbffff,5.782,493.431,auto
891e037a847ffff,891e034493bffff,11.621,962.786,auto
891e036346bffff,891e036327bffff,6.992,509.825,auto
891e037814bffff,891e037aa6fffff,3.726,308.101,auto
891e0360183ffff,891e036112bffff,25.387,1069.86,auto
891e03600c3ffff,891e0360e83ffff,5.2,409.974,auto
891e0379cafffff,891e037aa6bffff,9.547,784.867,auto
891e037141bffff,891e037ac07ffff,9.133,653.244,auto
891e037a837ffff,891e0378987ffff,7.231,511.973,auto
891e03714a7ffff,891e0378e8bffff,17.311,1187.973,auto
891e0371a07ffff,891e03788afffff,12.592,879.32,auto
891e03636bbffff,891e03636a7ffff,1.404,140.874,auto
891e03785b3ffff,891e0378c03ffff,5.912,526.14,auto
891e037aaa3ffff,891e036129bffff,13.332,990.745,auto
891e037156fffff,891e037116bffff,4.469,385.109,auto
891e0379d57ffff,891e037abcbffff,10.466,781.762,auto
891e03714a3ffff,891e037aa37ffff,16.385,1015.205,auto
891e037180fffff,891e037a9a7ffff,5.085,691.765,auto
891e03634c3ffff,891e037ae33ffff,9.922,723.073,auto
891e037a153ffff,891e0371e53ffff,11.604,890.674,auto
891e037ae07ffff,891e037ae2fffff,2.067,267.219,auto
891e037116fffff,891e037aa57ffff,9.919,775.871,auto
891e037890bffff,891e037aacfffff,7.913,633.606,auto
891e0378a4fffff,891e036324fffff,10.312,743.591,auto
891e037a223ffff,891e037a22bffff,0.67,96.534,auto
891e0378317ffff,891e037aa83ffff,7.132,583.597,auto
891e0371aa7ffff,891e0378c87ffff,14.412,958.387,auto
891e037ae23ffff,891e037aa83ffff,1.463,145.283,auto
891e036108fffff,891e03781afffff,12.068,880.27,auto
891e036366fffff,891e037ae5bffff,13.702,937.041,auto
891e03789cbffff,891e0378c4fffff,5.242,384.945,auto
891e037a327ffff,891e037aa77ffff,5.22,452.027,auto
891e037893bffff,891e037ac03ffff,13.149,888.182,auto
891e0379833ffff,891e037818bffff,12.372,936.557,auto
891e037aa2bffff,891e0371b6bffff,9.749,712.486,auto
891e036011bffff,891e036148fffff,10.713,854.675,auto
891e037816bffff,891e037aa6bffff,3.618,299.493,auto
891e036160bffff,891e03613dbffff,4.634,433.351,auto
891e0378937ffff,891e037811bffff,9.373,745.736,auto
891e037ada7ffff,891e0371e6bffff,0.779,109.882,auto
891e037abd3ffff,891e0361887ffff,22.533,1492.602,auto
891e0371ac7ffff,891e0371adbffff,0.94,115.854,auto
891e037892fffff,891e037ac8fffff,13.898,952.882,auto
891e0362667ffff,891e036229bffff,0.429,56.741,auto
891e0363017ffff,891e037ac2bffff,8.898,575.961,auto
891e036356fffff,891e0363567ffff,0.524,70.511,auto
891e036206fffff,891e037aad3ffff,15.908,1206.313,auto
891e037334bffff,891e037ae2fffff,12.639,948.722,auto
891e03631bbffff,891e037aa37ffff,10.434,808.205,auto
891e037a887ffff,891e0363093ffff,10.026,676.645,auto
891e036116fffff,891e037aa83ffff,15.76,1231.636,auto
891e037aaa3ffff,891e037ac5bffff,6.081,493.17,auto
891e036144bffff,891e0378b57ffff,6.601,543.882,auto
891e037ac0bffff,891e0378c3bffff,11.2,819.652,auto
891e037817bffff,891e037b143ffff,12.83,1298.436,auto
891e037aabbffff,891e037a353ffff,6.074,475.245,auto
891e037a93bffff,891e037aabbffff,5.812,432.536,auto
891e0378b5bffff,891e0371873ffff,18.475,1146.733,auto
891e0360203ffff,891e03602afffff,1.437,127.25,auto
891e037894fffff,891e037aa7bffff,7.814,612.144,auto
891e0361487ffff,891e0361287ffff,7.956,744.098,auto
891e037b51bffff,891e037aa93ffff,11.503,933.277,auto
891e0361453ffff,891e0361043ffff,3.926,356.684,auto
891e037a103ffff,891e03714bbffff,8.797,677.624,auto
891e036a497ffff,891e0378b87ffff,4.958,392.283,auto
891e0371e8fffff,891e03712b3ffff,12.815,820.876,auto
891e036346fffff,891e037a9bbffff,3.912,305.964,auto
891e03781d3ffff,891e037aec7ffff,5.421,443.005,auto
891e037a85bffff,891e0378cd7ffff,3.794,377.42,auto
891e037a3dbffff,891e037a877ffff,9.956,839.113,auto
891e0379897ffff,891e037ae4bffff,10.826,862.7,auto
891e0379e77ffff,891e0379d37ffff,20.419,1258.288,auto
891e0371ed3ffff,891e0370277ffff,3.796,346.046,auto
891e037154bffff,891e0378547ffff,12.78,953.175,auto
891e037a133ffff,891e0362217ffff,25.428,1255.37,auto
891e0361437ffff,891e037aa03ffff,13.377,1042.685,auto
891e036001bffff,891e036000fffff,0.887,109.479,auto
891e0371103ffff,891e037134fffff,4.956,385.44,auto
891e037a90fffff,891e037a90bffff,0.506,57.667,auto
891e037897bffff,891e037aa67ffff,8.305,654.167,auto
891e0378edbffff,891e0378133ffff,3.665,305.901,auto
891e03789cfffff,891e03789c7ffff,0.37,26.734,auto
891e0363253ffff,891e0379983ffff,10.762,867.904,auto
891e037a4c3ffff,891e037a117ffff,9.476,855.46,auto
891e036016fffff,891e037a87bffff,18.47,1305.595,auto
891e036364fffff,891e037118bffff,12.665,824.757,auto
891e0371e03ffff,891e037035bffff,6.743,398.558,auto
891e0378c83ffff,891e037a8c3ffff,4.648,413.785,auto
891e037a027ffff,891e0371347ffff,7.712,574.357,auto
891e037a043ffff,891e03785b3ffff,5.533,471.931,auto
891e037aa2fffff,891e037aa9bffff,3.447,321.695,auto
891e0378c63ffff,891e0361883ffff,19.174,1238.799,auto
891e037a94bffff,891e037a12bffff,8.632,591.232,auto
891e0370287ffff,891e037ac63ffff,9.85,731.075,auto
891e037aa2fffff,891e0345987ffff,14.733,1203.59,auto
891e037acabffff,891e037ae67ffff,3.995,301.677,auto
891e037ada7ffff,891e0363453ffff,4.476,405.901,auto
891e037a8d7ffff,891e0378c9bffff,5.45,475.842,auto
891e037a15bffff,891e037a91bffff,10.289,685.051,auto
891e037a1d7ffff,891e037a1c7ffff,0.356,69.446,auto
891e037aacbffff,891e037aa9bffff,1.382,124.846,auto
891e0378523ffff,891e0378567ffff,1.906,158.885,auto
891e03788a7ffff,891e03606cfffff,9.376,720.417,auto
